_id,PK,CCR,HIERARCHY,INCIDENTTIME,INCIDENTLOCATION,CLEAREDFLAG,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTHIERARCHYDESC,OFFENSES,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
109,166854402,17219258,6,2017-11-12T12:00:00,"1900 Block E Carson St Pittsburgh, PA 15203",N,South Side Flats,3,THEFT,3921 Theft by Unlawful Taking or Disposition.,1702,3,4,-79.9789649915031,40.4284658082227
110,166859979,17219352,14,2017-11-12T16:40:00,"200 Block Chapin St Pittsburgh, PA 15214",N,Summer Hill,1,CRIM MISCHIEF,3304 Criminal Mischief.,2612,1,1,-80.008029121779,40.4886945950232
111,166867250,17219484,6,2017-11-12T19:40:00,"6200 Block Penn Ave Pittsburgh, PA 15206",Y,East Liberty,5,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft. / 3925 Receiving Stolen Property. / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 9501 Bench Warrant / 9501 Bench Warrant / 907 Possessing Instruments of Crime. / 4914 False Identification to Law Enforcement Authorities,1115,8,2,-79.9227167898028,40.460594319901
112,167937825,17231716,0,2017-12-01T15:16:00,"2100 Block Spring St Pittsburgh, PA 15210",N,Arlington,3,99,9999 9999 - (Misc. Incident): ,1603,3,4,-79.9776307591363,40.4169269983945
113,167909737,17230970,0,2017-11-30T15:18:00,"2000 Block Mazette Rd Pittsburgh, PA 15205",N,Fairywood,6,99,3301 Arson ,2808,2,5,-80.0839006370277,40.4465588814339
114,-2983003482,17231529,6,2017-12-01T09:30:00,"2000 Block Arlington Ave Pittsburgh, PA 15210",N,South Side Slopes,3,THEFT FROM AUTO,3934 Theft from Vehicle,1608,3,4,-79.9782688496546,40.4177881576759
115,167943723,17231753,99,2017-12-01T17:31:00,"300 Block S Braddock Ave Pittsburgh, PA 15221",N,Point Breeze,4,AIDED CASE,9497 Aided Case,1406,9,3,-79.8963500249902,40.4454249783328
116,167945962,17229816,17,2017-11-22T14:33:00,Zone 1,N,,1,SEXUAL ASSAULT,3124.1 Sexual Assault,,,,,
117,167946295,17231189,10,2017-11-27T11:34:00,"1200 Block Mohler St Pittsburgh, PA 15221",N,Homewood North,5,SIMPLE ASSAULT,2701 Simple Assault.,1301,9,2,-79.8868862994118,40.4598112069064
118,167565720,17227820,6,2017-11-24T17:00:00,"3500 Block Chartiers Ave Pittsburgh, PA 15204",N,Chartiers City,6,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,2021,2,5,-80.0671378044653,40.457557542102
119,167591463,17228340,14,2017-11-26T15:54:00,"400 Block N Highland Ave Pittsburgh, PA 15206",N,East Liberty,5,CRIMINAL MISCHIEF,3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,1115,9,2,-79.9221716434151,40.46515780416
120,167596127,17228517,6,2017-11-26T21:11:00,"600 Block Pressley St Pittsburgh, PA 15212",N,East Allegheny,1,THEFT,3921 Theft by Unlawful Taking or Disposition.,2304,1,1,-79.9986763529192,40.4522108528512
121,167598489,17228543,99,2017-11-26T22:14:00,"5500 Block Hays Ave Pittsburgh, PA 15206",N,East Liberty,5,MENTAL 201/302,9498 302 (Mental),1113,9,2,-79.9295947800242,40.470440803835
122,167600094,17228482,23,2017-11-26T19:52:00,"100 Block Art Rooney Ave Pittsburgh, PA 15212",Y,North Shore,1,PUBLIC DRUNKENESS,5505 Public Drunkenness / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,2205,1,6,-80.0163162286534,40.4463146527231
123,167600224,17228611,5,2017-11-27T01:30:00,"200 Block Arabella St Pittsburgh, PA 15210",N,Knoxville,3,BURGLARY,3502 Burglary. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item / 3304 Criminal Mischief.,3001,3,4,-79.991352857552,40.4122719823786
124,166844267,17219068,13,2017-11-12T05:00:00,"100 Block Murtland Ave South Strabane, PA 15301",Y,Outside County,OSC,RECEIVING STOLEN PROPERTY,3925 Receiving Stolen Property. / 13(a)(31) Marijuana: Possession Small Amount / 3809(a) Restriction on Alcoholic Beverages in Vehicle / 1543 Driving While Operating Privilege is Suspended or Revoked.,6699,,,-80.2377220968585,40.1799876188385
125,-3134001411,17219878,27,2017-11-13T12:40:00,"Halket St & Euler Way Pittsburgh, PA 15213",N,Central Oakland,4,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,405,6,3,-79.9616668537895,40.4388078415351
126,166903862,17219964,6,2017-11-13T12:00:00,"100 Block Dilworth St Pittsburgh, PA 15211",N,Mount Washington,3,THEFT,3921 Theft by Unlawful Taking or Disposition.,1914,2,5,-80.0115772278887,40.4254823708719
127,166905060,17219977,27,2017-11-13T15:15:00,"5th Ave & Meyran Ave Pittsburgh, PA 15213",N,West Oakland,4,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,402,3,3,-79.959168852587,40.4412658041443
128,-2848056879,17219944,14,2017-11-13T10:00:00,"Antrim St & Savoy St Pittsburgh, PA 15212",N,Brighton Heights,1,CRIM MISCHIEF,3304 Criminal Mischief.,2703,1,1,-80.0371017153861,40.4754052790038
129,166906324,17219991,27,2017-11-12T01:30:00,"7th St & Penn Ave Pittsburgh, PA 15222",N,Central Business District,2,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,201,6,6,-80.0002593520545,40.4432305188139
130,166907501,17219992,10,2017-11-13T15:00:00,"50 Block Briggs St Pittsburgh, PA 15234",N,Overbrook,3,HARRASSMENT,2709 Harassment (Non-Specific) / 3304 Criminal Mischief.,3207,4,4,-79.998676919742,40.3859560175692
131,166910527,17220037,18,2017-11-13T16:28:00,"20 Block Bailey Ave Pittsburgh, PA 15211",Y,Mount Washington,3,STOLEN PROPERTY - OTHER,13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount / 13(a)(16) Possession of Controlled Substance,1807,3,4,-80.0044613406707,40.4270491312245
132,166911104,17220081,6,2017-11-13T17:00:00,"100 Block Parkfield St Pittsburgh, PA 15210",N,Carrick,3,THEFT FROM AUTO,3934 Theft from Vehicle,2901,4,4,-79.987341412057,40.3912523349352
133,166911242,17219961,3,2017-11-13T15:15:00,"100 Block Virginia Ave Pittsburgh, PA 15211",N,Mount Washington,3,ROBBERY,3701 Robbery.,1914,2,5,-80.0073314666931,40.4295302038814
134,166911386,17220085,27,2017-11-13T17:20:00,"2900 Block Glen Mawr St Pittsburgh, PA 15204",N,Sheraden,6,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,2018,2,5,-80.0512315243179,40.4552324316371
135,166913657,17220111,6,2017-11-13T18:15:00,"Willard St & S Dallas Ave Pittsburgh, PA 15208",N,Point Breeze,4,THEFT FROM AUTO,3934 Theft from Vehicle / 3304 Criminal Mischief.,1406,9,3,-79.9114353549669,40.446977753078
136,166914883,17220149,0,2017-11-13T16:00:00,"3600 Block Dawson St Pittsburgh, PA 15213",N,Central Oakland,4,99,9999 9999 - (Misc. Incident): ,406,3,3,-79.952532183279,40.4362382503213
137,166915045,17220147,27,2017-11-13T19:00:00,"200 Block N Dithridge St Pittsburgh, PA 15213",N,North Oakland,4,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,507,8,3,-79.9516920828544,40.4493113199749
138,166915297,17220193,11,2017-11-13T17:30:00,"100 Block Stratford Ave Pittsburgh, PA 15206",N,Friendship,5,CREDIT CARDS,4106 Access Device Fraud,807,9,2,-79.9316660896347,40.4638202939274
139,167861899,17230986,10,2017-11-26T22:30:00,"100 Block Art Rooney Ave Pittsburgh, PA 15212",Y,North Shore,1,SIMPLE ASSAULT,2701 Simple Assault.,2205,1,6,-80.0163162286534,40.4463146527231
140,167862262,17230893,14,2017-11-30T13:15:00,"5100 Block Mossfield St Pittsburgh, PA 15224",N,Garfield,5,CRIM MISCHIEF,3304 Criminal Mischief.,1016,9,2,-79.9414502972242,40.4720039470563
141,167862387,17231008,10,2017-11-30T16:00:00,"Marshall Rd Pittsburgh, PA 15214",N,Perry North,1,HARRASSMENT,2709(a) Harassment.,2607,6,1,-80.0198230714257,40.4685439391899
143,-2933013141,17231021,0,2017-11-30T16:48:00,"700 Block Noblestown Rd Pittsburgh, PA 15106",N,Oakwood,6,99,9999 9999 - (Misc. Incident): Vehicle struck by falling limb,2812,2,5,-80.0453939917686,40.4376012969935
144,-3029000469,17230899,10,2017-11-30T08:40:00,"300 Block Fifth Ave Pittsburgh, PA 15219",Y,Central Business District,2,HARRASSMENT/THREAT/ATTEMPT/PHY,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",201,6,6,-80.0003700763045,40.4406706200369
145,167902595,17231462,11,2017-12-01T06:00:00,"100 Block Penfort St Pittsburgh, PA 15214",N,Northview Heights,1,CREDIT CARDS,4106 Access Device Fraud,2609,1,1,-80.002822219962,40.473349600095
146,167906570,17231487,6,2017-12-01T07:25:00,"1400 Block Inverness Ave Pittsburgh, PA 15217",N,Squirrel Hill North,4,THEFT,3921 Theft by Unlawful Taking or Disposition. / 5506 Loitering and Prowling at Night,1401,8,3,-79.9312005115729,40.4416987852812
147,167908429,17231501,27,2017-12-01T08:30:00,"Highland Park Brg Pittsburgh, PA 15206",N,Highland Park,5,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1106,,,0.0,0.0
148,167910610,17231520,14,2017-11-29T23:00:00,"100 Block Waterfront Dr Pittsburgh, PA 15222",N,Troy Hill,1,CRIM MISCHIEF,3304 Criminal Mischief.,2406,1,6,-79.9772544039445,40.4639770362924
149,-2919003405,17231542,27,2017-12-01T08:55:00,"Forbes Ave & Stanwix St Pittsburgh, PA 15222",N,Central Business District,2,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,201,6,6,-80.0039818935029,40.4411617099111
150,167919202,17231563,27,2017-12-01T10:45:00,"2100 Block Centre Ave Pittsburgh, PA 15219",N,Middle Hill,2,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,501,6,3,-79.9789234006673,40.4443951780009
151,167923989,17231617,17,2017-11-17T19:00:00,Zone 4,N,,4,INDECENT EXPOSURE,5901 Open Lewdness. / 3127 Indecent Exposure.,,,,,
152,167924082,17231538,10,2017-12-01T10:06:00,"1700 Block Rutledge St Pittsburgh, PA 15211",Y,Duquesne Heights,3,RESIST ARREST/OTHER LAW ENFORC,5104 Resisting Arrest or Other Law Enforcement. / 13(a)(32) Paraphernalia - Use or Possession / 9501 Bench Warrant,1911,2,5,-80.0262702930129,40.4405395824321
153,167924284,17231625,6,2017-12-01T12:00:00,"400 Block Sunnyland Ave Pittsburgh, PA 15227",N,Overbrook,3,THEFT,3921 Theft by Unlawful Taking or Disposition.,3204,4,4,-79.9867721946684,40.3827916812429
154,167926028,17231642,6,2017-11-30T21:00:00,"200 Block Melwood Ave Pittsburgh, PA 15213",N,North Oakland,4,THEFT,3921 Theft by Unlawful Taking or Disposition.,507,8,3,-79.9497375368017,40.450178046578
155,166866664,17219562,10,2017-11-12T23:45:00,"1000 Block Allegheny Ave Pittsburgh, PA 15233",Y,Manchester,1,SIMPLE ASSAULT,2701 Simple Assault. / 2709(a) Harassment. / 5503 Disorderly Conduct.,2107,1,1,-80.0191804981584,40.4525687781071
156,166866955,17219564,10,2017-11-12T23:10:00,"1500 Block E Carson St Pittsburgh, PA 15203",N,South Side Flats,3,SIMPLE ASSAULT,2701 Simple Assault.,1702,3,4,-79.9833067062384,40.4286848326994
157,-3073001598,17219590,29,2017-11-13T01:05:00,"3500 Block Sirius St Pittsburgh, PA 15214",N,Summer Hill,1,RUNAWAYS - JUVENILE,029 Missing Juvenile,2612,1,1,-80.0052259087483,40.4846240946823
158,166867157,17219534,0,2017-11-12T22:16:00,"Spring Garden Ave & Madison Ave Pittsburgh, PA 15212",Y,East Allegheny,1,DUI - GENERAL IMPAIRMENT,3802(a)(1) DUI - General Impairment,2304,1,1,-79.9978497506576,40.4572566979892
159,166867587,17219591,10,2017-11-13T01:08:00,"20 Block Sylvania Ave Pittsburgh, PA 15210",Y,Beltzhoover,3,SIMPLE ASSAULT,2701 Simple Assault.,1809,3,4,-80.0090468988504,40.4161439041695
160,166868081,17219576,99,2017-11-13T00:32:00,"900 Block Brookline Blvd Pittsburgh, PA 15226",Y,Brookline,6,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant / 9501 Bench Warrant,1918,4,4,-80.0191864859107,40.3928714796472
161,166869509,17219610,26,2017-11-13T02:05:00,"2900 Block Liberty Ave Pittsburgh, PA 15201",N,Polish Hill,2,FALSE RPT LAW ENFORCE AUTH,4906 False Reports to Law Enforcement Authorities. / 3743 Accidents Involving Damage to Attended Veh. or Property,605,7,6,-79.9729465527989,40.4574701782255
162,166869744,17219585,10,2017-11-13T00:43:00,"1500 Block Crucible St Pittsburgh, PA 15220",Y,Crafton Heights,6,SIMPLE ASSAULT,2701 Simple Assault.,2814,2,5,-80.0511132552831,40.4471683853834
163,166869834,17219636,0,2017-11-13T02:59:00,"Hamilton Ave & N Murtland St Pittsburgh, PA 15208",N,Homewood West,5,99,9999 9999 - (Misc. Incident): 9999 - (Misc. Incident): ,1207,9,2,-79.9022240990348,40.4556932358922
164,166891416,17219804,99,2017-11-13T11:25:00,"600 Block Ridge Pl Pittsburgh, PA 15212",N,North Shore,1,MISCELLANEOUS FIRE OTHER INVEST CONTINUED,9123 Miscellaneous Fire Other Investigation to Continue,2205,1,1,-80.0117766102653,40.4511034487772
165,167835199,17227852,10,2017-11-25T19:35:00,"600 Block 1ST Ave Pittsburgh, PA 15219",Y,Crafton Heights,2,SIMPLE ASSAULT,2701 Simple Assault. / 2706 Terroristic Threats. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,201,6,6,-79.9963009852286,40.4346965877756
166,167851912,17225432,10,2017-11-21T14:05:00,"600 Block 1st Ave Pittsburgh, PA 15219",Y,Central Business District,2,TERRORISTIC THREATS,4952 Intimidation of Witnesses or Victims / 2706 Terroristic Threats. / 903 Criminal Conspiracy.,201,6,6,-79.9963009852286,40.4346965877756
167,167877892,17231047,4,2017-11-30T17:15:00,"2500 Block Chauncey Dr Pittsburgh, PA 15219",N,Crawford-Roberts,2,SIMPLE ASSAULT,2707.1 Discharge of a Firearm into Occupied Structure / 3304 Criminal Mischief.,305,6,3,-79.9738073930334,40.4509342567152
168,167906364,17231489,14,2017-11-30T23:59:00,"4100 Block Penn Ave Pittsburgh, PA 15224",Y,Bloomfield,5,CRIM MISCHIEF,3304 Criminal Mischief.,903,7,2,-79.9548787386918,40.4655729658469
169,-3167000012,17231464,0,2017-12-01T07:35:00,"Library Rd & Saw Mill Run Blvd Pittsburgh, PA 15234",N,Overbrook,3,99,"602.04(b)(1)(a) Panhandling-Hindrance to traffic: Intentionally block, obstruct, or interfere with Orderly flow of vehicles or pedestrians",3207,4,4,-79.9959738658194,40.3822252357749
170,167907810,17231500,27,2017-12-01T08:00:00,"100 Block Bakery Square Blvd Pittsburgh, PA 15206",N,Lincoln-Lemington-Belmar,5,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1201,9,2,-79.9153437592206,40.4560814306125
171,167909462,17231484,11,2017-11-30T23:59:00,"2800 Block Berg St Pittsburgh, PA 15203",N,South Side Slopes,3,CREDIT CARDS,4106 Access Device Fraud,1608,3,4,-79.9690545778784,40.4191451522838
172,166893806,17219833,10,2017-11-13T12:00:00,"4th Ave & Smithfield St Pittsburgh, PA 15222",N,Central Business District,2,SIMPLE ASSAULT,2701 Simple Assault.,201,6,6,-79.9995439376304,40.4387247175397
173,166903950,17219917,18,2017-11-13T14:30:00,"Friendship Ave & S St Clair St Pittsburgh, PA 15206",Y,East Liberty,5,STOLEN PROPERTY - OTHER,13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount / 9501 Bench Warrant,1115,7,2,-79.9305510381358,40.4600251725808
174,166914812,17220098,4,2017-11-13T18:42:00,"5100 Block Columbo St Pittsburgh, PA 15224",N,Garfield,5,SIMPLE ASSAULT,2707.1 Discharge of a Firearm into Occupied Structure / 2705 Recklessly Endangering Another Person.,1016,9,2,-79.9404682112661,40.4702463185523
175,166920326,17220133,10,2017-11-13T19:02:00,"1700 Block Belleau Dr Pittsburgh, PA 15212",N,Fineview,1,SIMPLE ASSAULT,2701 Simple Assault. / 3304 Criminal Mischief. / 2902 Unlawful Restraint. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,2509,6,1,-80.00698007108,40.4603025785269
176,166921382,17220202,3,2017-11-13T22:44:00,"6500 Block Stanton Ave Pittsburgh, PA 15206",Y,Highland Park,5,ROBBERY,3701 Robbery. / 2702 Aggravated Assault. / 8106 Shots Fired,1106,9,2,-79.911842544106,40.4696843160804
177,166946726,17220434,11,2017-11-13T12:00:00,"1200 Block Western Ave Pittsburgh, PA 15233",N,Chateau,1,CREDIT CARDS,4106 Access Device Fraud,2108,6,1,-80.0219651402612,40.451209746298
178,166976734,17220503,27,2017-11-14T11:40:00,"500 Block Penn Ave Pittsburgh, PA 15222",N,Central Business District,2,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,201,6,6,-80.0041126549526,40.4422730865488
179,166990365,17220672,0,2017-11-14T16:22:00,"500 Block William Penn Pl Pittsburgh, PA 15219",Y,Central Business District,2,99,903 Criminal Conspiracy. / 3926(a)(4) Theft of services; ACQUISITION OF SERVICES - refusal to pay or offer to pay for a service (hotels and restaurants),201,6,6,-79.9971460293346,40.4404422029403
180,167948075,17231823,6,2017-12-01T17:58:00,"400 Block 40th St Pittsburgh, PA 15201",Y,Bloomfield,5,THEFT,3921 Theft by Unlawful Taking or Disposition.,903,7,2,-79.9577798451982,40.4642552886937
181,167948122,17231252,10,2017-11-19T18:40:00,"2200 Block Somers Dr Pittsburgh, PA 15219",N,Bedford Dwellings,2,SIMPLE ASSAULT,2701 Simple Assault.,509,6,3,-79.975687028159,40.4494224915435
182,167948451,17225190,10,2017-11-15T13:18:00,"400 Block Walde St Pittsburgh, PA 15210",N,Mount Oliver,3,SIMPLE ASSAULT,2701 Simple Assault.,1607,3,4,-79.9815522621595,40.4104206396884
183,167951304,17231965,99,2017-12-01T21:30:00,"Liberty Ave & 9th St Pittsburgh, PA 15222",N,Central Business District,2,LOST PROPERTY,9504 Lost Property,201,6,6,-79.9979736554079,40.442936570177
184,167953334,17231423,14,2017-12-01T05:00:00,"5100 Block Blair St Pittsburgh, PA 15207",N,Hazelwood,4,CRIM MISCHIEF,3304 Criminal Mischief.,1501,5,3,-79.9465085664694,40.4065004974614
185,167958407,17232156,18,2017-12-02T03:21:00,"East Ohio St & Middle St Pittsburgh, PA 15212",Y,East Allegheny,1,STOLEN PROPERTY,13(a)(31) Marijuana: Possession Small Amount / 4303 General Lighting Requirements.,2304,1,1,-79.9991590909762,40.4537521958682
186,168000463,17233028,6,2017-12-03T11:27:00,"Schenley Dr & Panther Hollow Rd Pittsburgh, PA 15217",N,Squirrel Hill South,4,THEFT FROM AUTO,3934 Theft from Vehicle / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,1413,5,3,-79.9463529748645,40.4387477738471
187,168010050,17233180,5,2017-12-03T15:00:00,"2200 Block East Hills Dr Pittsburgh, PA 15221",N,East Liberty,5,BURGLARY,3502 Burglary.,1115,9,2,-79.8730298776944,40.4538810931386
188,168036413,17233493,0,2017-12-04T08:52:00,"300 Block Grant St Pittsburgh, PA 15219",N,Central Business District,2,99,9999 9999 - (Misc. Incident): PROTEST,201,6,6,-79.9979814071967,40.4378254340327
189,167643417,17228929,5,2017-11-27T16:33:00,"5100 Block Ladora Way Pittsburgh, PA 15207",N,Hazelwood,4,BURGLARY,3502 Burglary.,1501,5,3,-79.947159880907,40.4063944197605
191,-3040012042,17229064,0,2017-11-27T19:43:00,"2800 Block Carey Way Pittsburgh, PA 15203",N,South Side Flats,3,99,9997 Overdose Death,1609,3,4,-79.9662107763352,40.4258808100176
192,167655164,17229032,99,2017-11-27T18:53:00,"Kelly St & Oakwood St Pittsburgh, PA 15221",Y,Homewood South,5,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,1304,9,2,-79.8853143371036,40.4528807759771
193,167658492,17172799,99,2017-11-28T03:50:00,"Brushton Ave & Frankstown Ave Pittsburgh, PA 15221",Y,East Liberty,4,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,1115,9,2,-79.8880931034642,40.4555264593509
194,167685283,17229374,5,2017-11-23T23:15:00,"5100 Block Baum  Blvd Pittsburgh, PA 15213",N,Bloomfield,5,BURGLARY,3502 Burglary.,804,7,2,-79.9429434437855,40.4557097427872
195,-3147001279,17229370,5,2017-11-13T09:00:00,"2400 Block Chauncey Dr Pittsburgh, PA 15219",N,Bedford Dwellings,2,BURGLARY,3502 Burglary.,509,6,3,-79.9745972537861,40.4499203309791
196,167705751,17229575,27,2017-11-28T15:15:00,"W North Ave & Brighton Rd Pittsburgh, PA 15233",N,Allegheny West,1,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,2201,1,1,-80.01456809142,40.453966168524
197,167712096,17229699,6,2017-11-28T16:00:00,"6300 Block Marchand St Pittsburgh, PA 15206",N,Shadyside,4,THEFT,3921 Theft by Unlawful Taking or Disposition.,708,8,2,-79.9223904379398,40.4571560027951
198,167717583,17229740,6,2017-11-24T10:50:00,"7700 Block Forbes Ave Pittsburgh, PA 15221",N,Regent Square,4,THEFT,3921 Theft by Unlawful Taking or Disposition.,1410,9,3,-79.8960884450424,40.4396855662913
199,166915632,17220112,0,2017-11-13T18:00:00,"1300 Block Breining St Pittsburgh, PA 15226",N,Brookline,6,99,9999 9999 - (Misc. Incident): ,1918,4,4,-80.0106987284868,40.3911981932624
200,166938697,17220436,0,2017-11-14T08:15:00,"California Ave & Forsythe St Pittsburgh, PA 15212",N,Marshall-Shadeland,1,99,9999 9999 - (Misc. Incident): ,2715,1,1,-80.0361906613706,40.4706735795104
201,166955288,17220491,27,2017-11-14T06:05:00,"W North Ave & Allegheny Ave Pittsburgh, PA 15233",N,Manchester,1,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,2107,1,1,-80.0194294484051,40.4531019697269
202,166977747,17220639,14,2017-11-14T15:25:00,"2nd Ave & Hot Metal St Brg Pittsburgh, PA 15213",N,South Oakland,4,CRIM MISCHIEF,3304 Criminal Mischief.,409,,,0.0,0.0
214,166914828,17219979,99,2017-11-13T15:30:00,"5500 Block Hampton St Pittsburgh, PA 15206",Y,Highland Park,5,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),1102,7,2,-79.927077316497,40.4762061542478
